Date,Covid cases,Oil,Bitcoin,S&P500,Gold
3/30/23,0,74.37,28033.56,4050.83,1980.3
3/31/23,0,75.67,28478.48,4109.31,1969
4/1/23,0,#N/A,28411.04,#N/A,#N/A
4/2/23,0,#N/A,28199.31,#N/A,#N/A
4/3/23,0,80.42,27790.22,4124.51,1983.9
4/4/23,0,80.71,28168.09,4100.6,2022.2
4/5/23,0,80.61,28177.98,4090.38,2020.9
4/6/23,0,80.7,28044.14,4105.02,2011.9
4/7/23,0,#N/A,27925.86,#N/A,#N/A
4/8/23,0,#N/A,27947.79,#N/A,#N/A
4/9/23,0,#N/A,28333.05,#N/A,#N/A
4/10/23,0,79.74,29652.98,4109.11,1989.1
4/11/23,0,81.53,30235.06,4108.94,2004.8
4/12/23,0,83.26,30139.05,4091.95,2010.9
4/13/23,0,82.16,30399.07,4146.22,2041.3
4/14/23,0,82.52,30485.7,4137.64,2002.2
4/15/23,0,#N/A,30318.5,#N/A,#N/A
4/16/23,0,#N/A,30315.36,#N/A,#N/A
4/17/23,0,80.83,29445.04,4151.32,1994.2
4/18/23,0,80.86,30397.55,4154.87,2007.4
4/19/23,0,79.16,28822.68,4154.52,1995.2
4/20/23,0,77.29,28245.99,4129.79,2007.6
4/21/23,0,77.87,27276.91,4133.52,1979.5
4/22/23,0,#N/A,27817.5,#N/A,#N/A
4/23/23,0,#N/A,27591.38,#N/A,#N/A
4/24/23,0,78.76,27525.34,4137.04,1989.1
4/25/23,0,77.07,28307.6,4071.63,1994
4/26/23,0,74.3,28422.7,4055.99,1985.7
4/27/23,0,74.76,29473.79,4135.35,1989.9
4/28/23,0,76.78,29340.26,4169.48,1990.1
4/29/23,0,#N/A,29248.49,#N/A,#N/A
4/30/23,0,#N/A,29268.81,#N/A,#N/A
5/1/23,0,75.66,28091.57,4167.87,1983.4
5/2/23,0,71.66,28680.54,4119.58,2014.3
5/3/23,0,68.6,29006.31,4090.75,2028.6
5/4/23,0,68.56,28847.71,4061.22,2048
5/5/23,0,71.34,29534.38,4136.25,2017.4
5/6/23,0,#N/A,28904.62,#N/A,#N/A
5/7/23,0,#N/A,28454.98,#N/A,#N/A
5/8/23,0,73.16,27694.27,4138.12,2026.3
5/9/23,0,73.71,27658.78,4119.17,2036.2
5/10/23,0,72.56,27621.76,4137.64,2030.5
5/11/23,0,70.87,27000.79,4130.62,2014.7
5/12/23,0,70.04,26804.99,4124.08,2014.5
5/13/23,0,#N/A,26784.08,#N/A,#N/A
5/14/23,0,#N/A,26930.64,#N/A,#N/A
5/15/23,0,71.11,27192.69,4136.28,2018
5/16/23,0,70.86,27036.65,4109.9,1988.4
5/17/23,0,72.83,27398.8,4158.77,1980.7
5/18/23,0,71.86,26832.21,4198.05,1956.5
5/19/23,0,71.55,26890.13,4191.98,1978.7
5/20/23,0,#N/A,27129.59,#N/A,#N/A
5/21/23,0,#N/A,26753.83,#N/A,#N/A
5/22/23,0,71.99,26851.28,4192.63,1974.8
5/23/23,0,72.91,27225.73,4145.58,1972.4
5/24/23,0,74.34,26334.82,4115.24,1962.8
5/25/23,0,71.83,26476.21,4151.28,1943.1
5/26/23,0,72.67,26719.29,4205.45,1944.1
5/27/23,0,#N/A,26868.35,#N/A,#N/A
5/28/23,0,#N/A,28085.65,#N/A,#N/A
5/29/23,0,#N/A,27745.88,#N/A,#N/A
5/30/23,0,69.46,27702.35,4205.52,1958
5/31/23,0,68.09,27219.66,4179.83,1963.9
6/1/23,0,70.1,26819.97,4221.02,1978
6/2/23,0,71.74,27249.59,4282.37,1952.4
6/3/23,0,#N/A,27075.13,#N/A,#N/A
6/4/23,0,#N/A,27119.07,#N/A,#N/A
6/5/23,0,72.15,25760.1,4273.79,1958
6/6/23,0,71.74,27238.78,4283.85,1965.5
6/7/23,0,72.53,26346,4267.52,1942.7
6/8/23,0,71.29,26508.22,4293.93,1963.6
6/9/23,0,70.17,26480.38,4298.86,1962.2
6/10/23,0,#N/A,25851.24,#N/A,#N/A
6/11/23,0,#N/A,25940.17,#N/A,#N/A
6/12/23,0,67.12,25902.5,4338.93,1955.3
6/13/23,0,69.42,25918.73,4369.01,1944.6
6/14/23,0,68.27,25124.68,4372.59,1955.3
6/15/23,0,70.62,25576.39,4425.84,1957.8
6/16/23,0,71.78,26327.46,4409.59,1958.4
6/17/23,0,#N/A,26510.68,#N/A,#N/A
6/18/23,0,#N/A,26336.21,#N/A,#N/A
6/19/23,0,#N/A,26851.03,#N/A,#N/A
6/20/23,0,70.5,28327.49,4388.71,1935.5
6/21/23,0,72.53,30027.3,4365.69,1933.3
6/22/23,0,69.51,29912.28,4381.89,1912.7
6/23/23,0,69.16,30695.47,4348.33,1919.1
6/24/23,0,#N/A,30548.7,#N/A,#N/A
6/25/23,0,#N/A,30480.26,#N/A,#N/A
6/26/23,0,69.37,30271.13,4328.82,1923.7
6/27/23,0,67.7,30688.16,4378.41,1914
6/28/23,0,69.56,30086.25,4376.86,1912.3
6/29/23,0,69.86,30445.35,4396.44,1909.2
6/30/23,0,70.64,30477.25,4450.38,1921.1
7/1/23,0,#N/A,30590.08,#N/A,#N/A
7/2/23,0,#N/A,30620.77,#N/A,#N/A
7/3/23,0,69.79,31156.44,4455.59,1921.7
7/4/23,0,#N/A,30777.58,#N/A,#N/A
7/5/23,0,71.79,30514.17,4446.82,1919.6
7/6/23,0,71.8,29909.34,4411.59,1908.7
7/7/23,0,73.86,30342.27,4398.95,1926.2
7/8/23,0,#N/A,30292.54,#N/A,#N/A
7/9/23,0,#N/A,30171.23,#N/A,#N/A
7/10/23,0,72.99,30414.47,4409.53,1925
7/11/23,0,74.83,30620.95,4439.26,1931.3
7/12/23,0,75.75,30391.65,4472.16,1956.2
7/13/23,0,76.89,31476.05,4510.04,1959.2
7/14/23,0,75.42,30334.07,4505.42,1960.1
7/15/23,0,#N/A,30295.81,#N/A,#N/A
7/16/23,0,#N/A,30249.13,#N/A,#N/A
7/17/23,0,74.15,30145.89,4522.79,1952.4
7/18/23,0,75.75,29856.56,4554.98,1977.2
7/19/23,0,75.35,29913.92,4565.72,1977.5
7/20/23,0,75.63,29792.02,4534.87,1968.3
7/21/23,0,77.07,29908.74,4536.34,1964.3
7/22/23,0,#N/A,29771.8,#N/A,#N/A
7/23/23,0,#N/A,30084.54,#N/A,#N/A
7/24/23,0,78.74,29176.92,4554.64,1960.3
7/25/23,0,79.63,29227.39,4567.46,1962.1
7/26/23,0,78.78,29354.97,4566.75,1968.9
7/27/23,0,80.09,29210.69,4537.41,1945.4
7/28/23,0,80.58,29319.25,4582.23,1960.4
7/29/23,0,#N/A,29356.92,#N/A,#N/A
7/30/23,0,#N/A,29275.31,#N/A,#N/A
7/31/23,0,81.8,29230.11,4588.96,1970.5
8/1/23,0,81.37,29675.73,4576.73,1940.7
8/2/23,0,79.49,29151.96,4513.39,1937.4
8/3/23,0,81.55,29178.68,4501.89,1932
8/4/23,0,82.82,29074.09,4478.03,1939.6
8/5/23,0,#N/A,29042.13,#N/A,#N/A
8/6/23,0,#N/A,29041.86,#N/A,#N/A
8/7/23,0,81.94,29180.58,4518.44,1933.5
8/8/23,0,82.92,29765.49,4499.38,1924.1
8/9/23,0,84.4,29561.49,4467.71,1915.4
8/10/23,0,82.82,29429.59,4468.83,1914.4
8/11/23,0,83.19,29397.71,4464.05,1912.9
8/12/23,0,#N/A,29415.96,#N/A,#N/A
8/13/23,0,#N/A,29282.91,#N/A,#N/A
8/14/23,0,82.51,29408.44,4489.72,1910.6
8/15/23,0,80.99,29170.35,4437.86,1902.5
8/16/23,0,79.38,28701.78,4404.33,1896.1
8/17/23,0,80.39,26664.55,4370.36,1884.1
8/18/23,0,81.25,26049.56,4369.71,1886.1
8/19/23,0,#N/A,26096.21,#N/A,#N/A
8/20/23,0,#N/A,26189.58,#N/A,#N/A
8/21/23,0,80.72,26124.14,4399.77,1893.3
8/22/23,0,80.35,26031.66,4387.55,1896.4
8/23/23,0,78.89,26431.64,4436.01,1918.5
8/24/23,0,79.05,26162.37,4376.31,1918.2
8/25/23,0,79.83,26047.67,4405.71,1911.1
8/26/23,0,#N/A,26008.46,#N/A,#N/A
8/27/23,0,#N/A,26089.69,#N/A,#N/A
8/28/23,0,80.1,26106.15,4433.31,1917.9
8/29/23,0,81.16,27727.39,4497.63,1936.5
8/30/23,0,81.63,27297.27,4514.87,1944.3
8/31/23,0,83.63,25931.47,4507.66,1938.2
9/1/23,0,85.55,25800.72,4515.77,1939.8
9/2/23,0,#N/A,25868.8,#N/A,#N/A
9/3/23,0,#N/A,25969.57,#N/A,#N/A
9/4/23,0,#N/A,25812.42,#N/A,#N/A
9/5/23,0,86.69,25779.98,4496.83,1926.2
9/6/23,0,87.54,25753.24,4465.48,1918.1
9/7/23,0,86.87,26240.2,4451.14,1917.5
9/8/23,0,87.51,25905.65,4457.49,1918.4
9/9/23,0,#N/A,25895.68,#N/A,#N/A
9/10/23,0,#N/A,25832.23,#N/A,#N/A
9/11/23,0,87.29,25162.65,4487.46,1923.3
9/12/23,0,88.84,25833.34,4461.9,1911.3
9/13/23,0,88.52,26228.32,4467.44,1909.1
9/14/23,0,90.16,26539.67,4505.1,1910
9/15/23,0,90.77,26608.69,4450.32,1923.7
9/16/23,0,#N/A,26568.28,#N/A,#N/A
9/17/23,0,#N/A,26534.19,#N/A,#N/A
9/18/23,0,91.48,26754.28,4453.53,1931.5
9/19/23,0,91.2,27211.12,4443.95,1932
9/20/23,0,90.28,27132.01,4402.2,1945.6
9/21/23,0,89.63,26567.63,4330,1919.2
9/22/23,0,90.03,26579.57,4320.06,1925.4
9/23/23,0,#N/A,26579.39,#N/A,#N/A
9/24/23,0,#N/A,26256.83,#N/A,#N/A
9/25/23,0,89.68,26298.48,4337.44,1916.6
9/26/23,0,90.39,26217.25,4273.53,1900.4
9/27/23,0,93.68,26352.72,4274.51,1871.6
9/28/23,0,91.71,27021.55,4299.7,1860.4
9/29/23,0,90.79,26911.72,4288.05,1848.1
9/30/23,0,#N/A,26967.92,#N/A,#N/A
10/1/23,0,#N/A,27983.75,#N/A,#N/A
10/2/23,0,88.82,27530.79,4288.39,1830
10/3/23,0,89.23,27429.98,4229.45,1824.6
10/4/23,0,84.22,27799.39,4263.75,1818.5
10/5/23,0,82.31,27415.91,4258.19,1816.6
10/6/23,0,82.79,27946.6,4308.5,1830.2
10/7/23,0,#N/A,27968.84,#N/A,#N/A
10/8/23,0,#N/A,27935.09,#N/A,#N/A
10/9/23,0,86.38,27583.68,4335.66,1849.5
10/10/23,0,85.97,27391.02,4358.24,1861
10/11/23,0,83.49,26873.32,4376.95,1872.8
10/12/23,0,82.91,26756.8,4349.61,1869.3
10/13/23,0,87.69,26862.38,4327.78,1927.4
10/14/23,0,#N/A,26861.71,#N/A,#N/A
10/15/23,0,#N/A,27159.65,#N/A,#N/A
10/16/23,0,86.66,28519.47,4373.63,1921.1
10/17/23,0,86.66,28415.75,4373.2,1922.7
10/18/23,0,88.32,28328.34,4314.6,1955.3
10/19/23,0,89.37,28719.81,4278,1968.4
10/20/23,0,88.75,29682.95,4224.16,1982.5
10/21/23,0,#N/A,29918.41,#N/A,#N/A
10/22/23,0,#N/A,29993.9,#N/A,#N/A
10/23/23,0,85.49,33086.23,4217.04,1976.3
10/24/23,0,83.74,33901.53,4247.68,1975
10/25/23,0,85.39,34502.82,4186.77,1984.1
10/26/23,0,83.21,34156.65,4137.23,1987.2
10/27/23,0,85.54,33909.8,4117.37,1988.6
10/28/23,0,#N/A,34089.57,#N/A,#N/A
10/29/23,0,#N/A,34538.48,#N/A,#N/A
10/30/23,0,82.31,34502.36,4166.82,1996.2
10/31/23,0,81.02,34667.78,4193.8,1985.2
11/1/23,0,80.44,35437.25,4237.86,1978.8
11/2/23,0,82.46,34938.24,4317.78,1985.6
11/3/23,0,80.51,34732.32,4358.34,1991.5
11/4/23,0,#N/A,35082.2,#N/A,#N/A
11/5/23,0,#N/A,35049.36,#N/A,#N/A
11/6/23,0,80.82,35037.37,4365.98,1981.6
11/7/23,0,77.37,35443.56,4378.38,1966.8
11/8/23,0,75.33,35655.28,4382.78,1951.5
11/9/23,0,75.74,36693.12,4347.35,1964.2
11/10/23,0,77.17,37313.97,4415.24,1932.6
11/11/23,0,#N/A,37138.05,#N/A,#N/A
11/12/23,0,#N/A,37054.52,#N/A,#N/A
11/13/23,0,78.26,36502.36,4411.55,1945.5
11/14/23,0,78.26,35537.64,4495.7,1961.8
11/15/23,0,76.66,37880.58,4502.88,1960.1
11/16/23,0,72.9,36154.77,4508.24,1983.9
11/17/23,0,75.89,36596.68,4514.02,1981.6
11/18/23,0,#N/A,36585.7,#N/A,#N/A
11/19/23,0,#N/A,37386.55,#N/A,#N/A
11/20/23,0,77.6,37476.96,4547.38,1977.7
11/21/23,0,77.77,35813.81,4538.19,1999.3
11/22/23,0,77.1,37432.34,4556.62,1991.4
11/23/23,0,#N/A,37289.62,#N/A,#N/A
11/24/23,0,75.54,37720.28,4559.34,2002.2
11/25/23,0,#N/A,37796.79,#N/A,#N/A
11/26/23,0,#N/A,37479.12,#N/A,#N/A
11/27/23,0,74.86,37254.17,4550.43,2011.8
11/28/23,0,76.41,37831.09,4554.89,2039.7
11/29/23,0,77.86,37858.49,4550.58,2047.1
11/30/23,0,75.96,37712.75,4567.8,2038.1
12/1/23,0,74.07,38688.75,4594.63,2071
12/2/23,0,#N/A,39476.33,#N/A,#N/A
12/3/23,0,#N/A,39978.39,#N/A,#N/A
12/4/23,0,73.04,41980.1,4569.78,2024.1
12/5/23,0,72.32,44080.65,4567.18,2018.5
12/6/23,0,69.38,43746.45,4549.34,2030.5
12/7/23,0,69.34,43292.66,4585.59,2029.9
12/8/23,0,71.23,44166.6,4604.37,1998.3
12/9/23,0,#N/A,43725.98,#N/A,#N/A
12/10/23,0,#N/A,43779.7,#N/A,#N/A
12/11/23,0,71.32,41243.83,4622.44,1978
12/12/23,0,68.61,41450.22,4643.7,1977.8
12/13/23,0,69.47,42890.74,4707.09,1982.3
12/14/23,0,71.58,43023.97,4719.55,2030.2
12/15/23,0,71.43,41929.76,4719.19,2021.1
12/16/23,0,#N/A,42240.12,#N/A,#N/A
12/17/23,0,#N/A,41364.66,#N/A,#N/A
12/18/23,0,72.47,42623.54,4740.56,2026.3
12/19/23,0,73.44,42270.53,4768.37,2038.4
12/20/23,0,74.22,43652.25,4698.35,2034.5
12/21/23,0,73.89,43869.15,4746.75,2039.1
12/22/23,0,73.56,43997.9,4754.63,2057.1
12/23/23,0,#N/A,43739.54,#N/A,#N/A
12/24/23,0,#N/A,43016.12,#N/A,#N/A
12/25/23,0,#N/A,43613.14,#N/A,#N/A
12/26/23,0,75.57,42520.4,4774.75,2058.2
12/27/23,0,74.11,43442.86,4781.58,2081.9
12/28/23,0,71.77,42627.86,4783.35,2073.9
12/29/23,0,71.65,42099.4,4769.83,2062.4
12/30/23,0,#N/A,42156.9,#N/A,#N/A
12/31/23,0,#N/A,42265.19,#N/A,#N/A
1/1/24,0,#N/A,44167.33,#N/A,#N/A
1/2/24,0,70.38,44957.97,4742.83,2064.4
1/3/24,0,72.7,42848.18,4704.81,2034.2
1/4/24,0,72.19,44179.92,4688.68,2042.3
1/5/24,0,73.81,44162.69,4697.24,2042.4
1/6/24,0,#N/A,43989.2,#N/A,#N/A
1/7/24,0,#N/A,43943.1,#N/A,#N/A
1/8/24,0,70.77,46970.5,4763.54,2026.6
1/9/24,0,72.24,46139.73,4756.5,2026.4
1/10/24,0,71.37,46627.78,4783.45,2021.7
1/11/24,0,72.02,46368.59,4780.24,2014.3
1/12/24,0,72.68,42853.17,4783.83,2046.7
1/13/24,0,#N/A,42842.38,#N/A,#N/A
1/14/24,0,#N/A,41796.27,#N/A,#N/A
1/15/24,0,#N/A,42511.97,#N/A,#N/A
1/16/24,0,72.4,43154.95,4765.98,2026
1/17/24,0,72.56,42742.65,4739.21,2002.6
1/18/24,0,74.08,41262.06,4780.94,2018.6
1/19/24,0,73.41,41618.41,4839.81,2026.5
1/20/24,0,#N/A,41665.59,#N/A,#N/A
1/21/24,0,#N/A,41545.79,#N/A,#N/A
1/22/24,0,75.19,39507.37,4850.43,2019.8
1/23/24,0,74.37,39845.55,4864.6,2023.7
1/24/24,0,75.09,40077.07,4868.55,2013.9
1/25/24,0,77.36,39933.81,4894.16,2016.9
1/26/24,0,78.01,41816.87,4890.97,2016.8
1/27/24,0,#N/A,42120.05,#N/A,#N/A
1/28/24,0,#N/A,42035.59,#N/A,#N/A
1/29/24,0,76.78,43288.25,4927.93,2025.2
1/30/24,0,77.82,42952.61,4924.97,2031.5
1/31/24,0,75.85,42582.61,4845.65,2048.4
2/1/24,0,73.82,43075.77,4906.19,2053
2/2/24,0,72.28,43185.86,4958.61,2036.1
2/3/24,0,#N/A,42992.25,#N/A,#N/A
2/4/24,0,#N/A,42583.58,#N/A,#N/A
2/5/24,0,72.78,42658.67,4942.81,2025.7
2/6/24,0,73.31,43084.67,4954.23,2034.5
2/7/24,0,73.86,44318.22,4995.06,2035.2
2/8/24,0,76.22,45301.57,4997.91,2032.2
2/9/24,0,76.84,47147.2,5026.61,2023.3
2/10/24,0,#N/A,47771.28,#N/A,#N/A
2/11/24,0,#N/A,48293.92,#N/A,#N/A
2/12/24,0,76.92,49958.22,5021.84,2018.2
2/13/24,0,77.87,49742.44,4953.17,1992.9
2/14/24,0,76.64,51826.7,5000.62,1990.3
2/15/24,0,78.03,51938.55,5029.73,2002.1
2/16/24,0,79.19,52160.2,5005.57,2011.5
2/17/24,0,#N/A,51663,#N/A,#N/A
2/18/24,0,#N/A,52122.55,#N/A,#N/A
2/19/24,0,#N/A,51779.14,#N/A,#N/A
2/20/24,0,78.18,52284.88,4975.51,2027.5
2/21/24,0,77.91,51839.18,4981.8,2022.3
2/22/24,0,78.61,51304.97,5087.03,2019.7
2/23/24,0,76.49,50731.95,5088.8,2038.6
2/24/24,0,#N/A,51571.1,#N/A,#N/A
2/25/24,0,#N/A,51733.24,#N/A,#N/A
2/26/24,0,77.58,54522.4,5069.53,2028.5
2/27/24,0,78.87,57085.37,5078.18,2034
2/28/24,0,78.54,62504.79,5069.76,2033
2/29/24,0,78.26,61198.38,5096.27,2045.7
3/1/24,0,79.97,62440.63,5137.08,2086.9
3/2/24,0,#N/A,62029.85,#N/A,#N/A
3/3/24,0,#N/A,63167.37,#N/A,#N/A
3/4/24,0,78.74,68330.41,5130.95,2117.7
3/5/24,0,78.15,63801.2,5078.65,2133.5
3/6/24,0,79.13,66106.8,5104.76,2150.3
3/7/24,0,78.93,66925.48,5157.36,2158
3/8/24,0,78.01,68300.09,5123.69,2178.6
3/9/24,0,#N/A,68498.88,#N/A,#N/A
3/10/24,0,#N/A,69019.79,#N/A,#N/A
3/11/24,0,77.93,72123.91,5117.94,2182.5
3/12/24,0,77.56,71481.29,5175.27,2160.4
3/13/24,0,79.72,73083.5,5165.31,2175.4
3/14/24,0,81.26,71396.59,5150.48,2163
3/15/24,0,81.04,69403.77,5117.09,2157.3
3/16/24,0,#N/A,65315.12,#N/A,#N/A
3/17/24,0,#N/A,68390.62,#N/A,#N/A
3/18/24,0,82.72,67548.59,5149.42,2160.7
3/19/24,0,83.47,61912.77,5178.51,2156.3
3/20/24,0,81.68,67913.67,5224.62,2157.9
3/21/24,0,81.07,65491.39,5241.53,2182.4
3/22/24,0,80.63,63778.76,5234.18,2158.1
3/23/24,0,#N/A,64062.2,#N/A,#N/A
3/24/24,0,#N/A,67234.17,#N/A,#N/A
3/25/24,0,81.95,69958.81,5218.19,2174.8
3/26/24,0,81.62,69987.84,5203.58,2175.6
3/27/24,0,81.35,69455.34,5248.49,2190.6
3/28/24,0,83.17,70744.95,5254.35,2217.4
3/29/24,0,#N/A,69892.83,#N/A,#N/A
3/30/24,0,#N/A,69645.3,#N/A,#N/A
3/31/24,0,#N/A,71333.65,#N/A,#N/A
4/1/24,0,83.71,69702.15,5243.77,2236.5
4/2/24,0,85.15,65446.97,5205.81,2261
4/3/24,0,85.43,65980.81,5211.49,2294.4
4/4/24,0,86.59,68508.84,5147.21,2288.8
4/5/24,0,86.91,67837.64,5204.34,2325.7
4/6/24,0,#N/A,68896.11,#N/A,#N/A
4/7/24,0,#N/A,69362.55,#N/A,#N/A
4/8/24,0,86.43,71631.36,5202.39,2331.7
4/9/24,0,85.23,69139.02,5209.91,2343.5
4/10/24,0,86.21,70587.88,5160.64,2329.6
4/11/24,0,85.02,70060.61,5199.06,2354.8
4/12/24,0,85.66,67195.87,5123.41,2356.2
4/13/24,0,#N/A,63821.47,#N/A,#N/A
4/14/24,0,#N/A,65738.73,#N/A,#N/A
4/15/24,0,85.41,63426.21,5061.82,2365.8
4/16/24,0,85.36,63811.86,5051.41,2390.8
4/17/24,0,82.69,61276.69,5022.21,2371.7
4/18/24,0,82.73,63512.75,5011.12,2382.3
4/19/24,0,83.14,63843.57,4967.23,2398.4
4/20/24,0,#N/A,64994.44,#N/A,#N/A
4/21/24,0,#N/A,64926.64,#N/A,#N/A
4/22/24,0,82.85,66837.68,5010.6,2332.2
4/23/24,0,83.36,66407.27,5070.55,2327.7
4/24/24,0,82.81,64276.9,5071.63,2324.5
4/25/24,0,83.57,64481.71,5048.42,2329.8
4/26/24,0,83.85,63755.32,5099.96,2334.8
4/27/24,0,#N/A,63419.14,#N/A,#N/A
4/28/24,0,#N/A,63113.23,#N/A,#N/A
4/29/24,0,82.63,63841.12,5116.17,2345.4
4/30/24,0,81.93,60636.86,5035.69,2291.4
5/1/24,0,79,58254.01,5018.39,2299.9
5/2/24,0,78.95,59123.43,5064.2,2299.2
5/3/24,0,78.11,62889.84,5127.79,2299
5/4/24,0,#N/A,63891.47,#N/A,#N/A
5/5/24,0,#N/A,64031.13,#N/A,#N/A
5/6/24,0,78.48,63161.95,5180.74,2321.6
5/7/24,0,78.38,62334.82,5187.7,2315.2
5/8/24,0,78.99,61187.94,5187.67,2313.6
5/9/24,0,79.26,63049.96,5214.08,2332.1
5/10/24,0,78.26,60792.78,5222.68,2367.3
5/11/24,0,#N/A,60793.71,#N/A,#N/A
5/12/24,0,#N/A,61448.39,#N/A,#N/A
5/13/24,0,79.12,62901.45,5221.42,2336.1
5/14/24,0,78.02,61552.79,5246.68,2353.4
5/15/24,0,78.63,66267.49,5308.15,2388.7
5/16/24,0,79.23,65231.58,5297.1,2380
5/17/24,0,80.06,67051.88,5303.27,2412.2
5/18/24,0,#N/A,66940.8,#N/A,#N/A
5/19/24,0,#N/A,66278.37,#N/A,#N/A
5/20/24,0,79.8,71448.2,5308.13,2433.9
5/21/24,0,79.26,70136.53,5321.41,2421.7
5/22/24,0,77.57,69122.34,5307.01,2389.2
5/23/24,0,76.87,67929.56,5267.84,2335
5/24/24,0,77.72,68526.1,5304.72,2332.5
5/25/24,0,#N/A,69265.95,#N/A,#N/A
5/26/24,0,#N/A,68518.09,#N/A,#N/A
5/27/24,0,#N/A,69394.55,#N/A,#N/A
5/28/24,0,79.83,68296.22,5306.04,2355.2
5/29/24,0,79.23,67578.09,5266.95,2340.3
5/30/24,0,77.91,68364.99,5235.48,2342.9
5/31/24,0,76.99,67491.41,5277.51,2322.9
6/1/24,0,#N/A,67706.94,#N/A,#N/A
6/2/24,0,#N/A,67751.6,#N/A,#N/A
6/3/24,0,74.22,68804.78,5283.4,2346.6
6/4/24,0,73.25,70567.77,5291.34,2325.5
6/5/24,0,74.07,71082.82,5354.03,2354.1
6/6/24,0,75.55,70757.16,5352.96,2370.3
6/7/24,0,75.53,69342.59,5346.99,2305.2
6/8/24,0,#N/A,69305.77,#N/A,#N/A
6/9/24,0,#N/A,69647.99,#N/A,#N/A
6/10/24,0,77.74,69512.28,5360.79,2307.7
6/11/24,0,77.9,67332.03,5375.32,2307.5
6/12/24,0,78.5,68241.19,5421.03,2336
6/13/24,0,78.62,66756.4,5433.74,2300.2
6/14/24,0,78.45,66011.09,5431.6,2331.4
6/15/24,0,#N/A,66191,#N/A,#N/A
6/16/24,0,#N/A,66639.05,#N/A,#N/A
6/17/24,0,80.33,66490.3,5473.23,2312.4
6/18/24,0,81.57,65140.75,5487.03,2330.4
6/19/24,0,#N/A,64960.3,#N/A,#N/A
6/20/24,0,82.17,64828.66,5473.17,2353.8
6/21/24,0,80.73,64096.2,5464.62,2316.4
6/22/24,0,#N/A,64252.58,#N/A,#N/A
6/23/24,0,#N/A,63180.8,#N/A,#N/A
6/24/24,0,81.63,60277.41,5447.87,2330
6/25/24,0,80.83,61804.64,5469.3,2316.6
6/26/24,0,80.9,60811.28,5477.9,2299.2
6/27/24,0,81.74,61604.8,5482.87,2324.5
6/28/24,0,81.54,60320.14,5460.48,2327.7
6/29/24,0,#N/A,60887.38,#N/A,#N/A
6/30/24,0,#N/A,62678.29,#N/A,#N/A
7/1/24,0,83.38,62851.98,5475.09,2327.6
7/2/24,0,82.81,62029.02,5509.01,2323
7/3/24,0,83.88,60173.92,5537.02,2359.8
7/4/24,0,#N/A,56977.7,#N/A,#N/A
7/5/24,0,83.16,56662.38,5567.19,2388.5
7/6/24,0,#N/A,58303.54,#N/A,#N/A
7/7/24,0,#N/A,55849.11,#N/A,#N/A
7/8/24,0,82.33,56705.1,5572.85,2355.2
7/9/24,0,81.41,58009.23,5576.98,2360.1
7/10/24,0,82.1,57742.5,5633.91,2372.2
7/11/24,0,82.62,57344.91,5584.54,2415
7/12/24,0,82.21,57899.46,5615.35,2414
7/13/24,0,#N/A,59231.95,#N/A,#N/A
7/14/24,0,#N/A,60787.79,#N/A,#N/A
7/15/24,0,81.91,64870.15,5631.22,2422.9
7/16/24,0,80.76,65097.15,5667.2,2462.4
7/17/24,0,82.85,64118.79,5588.27,2454.8
7/18/24,0,82.82,63974.07,5544.59,2451.8
7/19/24,0,80.13,66710.16,5505,2395.5
7/20/24,0,#N/A,67163.65,#N/A,#N/A
7/21/24,0,#N/A,68154.52,#N/A,#N/A
7/22/24,0,79.78,67585.25,5564.41,2392
7/23/24,0,76.96,65927.67,5555.74,2404.6
7/24/24,0,77.59,65372.13,5427.13,2413.3
7/25/24,0,78.28,65777.23,5399.22,2351.9
7/26/24,0,77.16,67912.06,5459.1,2380
7/27/24,0,#N/A,67813.34,#N/A,#N/A
7/28/24,0,#N/A,68255.87,#N/A,#N/A
7/29/24,0,75.81,66819.91,5463.54,2377.3
7/30/24,0,74.73,66201.02,5436.44,2405
7/31/24,0,77.91,64619.25,5522.3,2426.5
8/1/24,0,76.31,65357.5,5446.68,2435
8/2/24,0,73.52,61415.07,5346.56,2425.7
8/3/24,0,#N/A,60680.09,#N/A,#N/A
8/4/24,0,#N/A,58116.98,#N/A,#N/A
8/5/24,0,72.94,53991.46,5186.33,2401.7
8/6/24,0,73.2,56034.32,5240.03,2389.1
8/7/24,0,75.23,55027.46,5199.5,2390.5
8/8/24,0,76.19,61710.14,5319.31,2422.2
8/9/24,0,76.84,60880.11,5344.16,2432.1
8/10/24,0,#N/A,60945.81,#N/A,#N/A
8/11/24,0,#N/A,58719.48,#N/A,#N/A
8/12/24,0,80.06,59354.52,5344.39,2462.4
8/13/24,0,78.35,60609.57,5434.43,2466.7
8/14/24,0,76.98,58737.27,5455.21,2439.4
8/15/24,0,78.16,57560.1,5543.22,2453.1
8/16/24,0,76.65,58894.11,5554.25,2498.6
8/17/24,0,#N/A,59478.97,#N/A,#N/A
8/18/24,0,#N/A,58483.96,#N/A,#N/A
8/19/24,0,74.37,59493.45,5608.25,2501.8
8/20/24,0,74.04,59012.79,5597.12,2511.3
8/21/24,0,71.93,61175.19,5620.85,2508.4
8/22/24,0,73.01,60381.91,5570.64,2478.9
8/23/24,0,74.83,64094.36,5634.61,2508.4
8/24/24,0,#N/A,64178.99,#N/A,#N/A
