Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-04-03 00:00:00-04:00,1247.5,1252.4,1243.6,1250.8,1160,0.0,0.0
2017-04-04 00:00:00-04:00,1253.1,1260.3,1253.0,1255.0,724,0.0,0.0
2017-04-05 00:00:00-04:00,1255.4,1255.4,1243.0,1245.4,907,0.0,0.0
2017-04-06 00:00:00-04:00,1256.1,1257.5,1249.0,1250.3,169,0.0,0.0
2017-04-07 00:00:00-04:00,1249.5,1269.1,1249.5,1254.3,445,0.0,0.0
2017-04-10 00:00:00-04:00,1252.7,1255.2,1246.8,1251.1,182,0.0,0.0
2017-04-11 00:00:00-04:00,1254.5,1273.5,1254.5,1271.2,401,0.0,0.0
2017-04-12 00:00:00-04:00,1275.0,1285.1,1272.0,1275.3,492,0.0,0.0
2017-04-13 00:00:00-04:00,1285.3,1287.6,1282.0,1285.9,915,0.0,0.0
2017-04-17 00:00:00-04:00,1291.8,1294.8,1284.3,1289.4,73,0.0,0.0
2017-04-18 00:00:00-04:00,1283.9,1291.7,1278.6,1291.7,394,0.0,0.0
2017-04-19 00:00:00-04:00,1288.0,1288.0,1274.0,1281.4,194,0.0,0.0
2017-04-20 00:00:00-04:00,1279.7,1281.9,1276.2,1281.9,127,0.0,0.0
2017-04-21 00:00:00-04:00,1279.8,1287.4,1279.2,1287.4,474,0.0,0.0
2017-04-24 00:00:00-04:00,1275.0,1276.4,1265.0,1275.8,605,0.0,0.0
2017-04-25 00:00:00-04:00,1275.6,1276.9,1262.1,1265.6,356,0.0,0.0
2017-04-26 00:00:00-04:00,1266.0,1266.0,1262.1,1262.1,1156,0.0,0.0
2017-04-27 00:00:00-04:00,1266.7,1267.2,1262.2,1263.7,206,0.0,0.0
2017-04-28 00:00:00-04:00,1265.9,1267.2,1264.7,1266.1,85,0.0,0.0
2017-05-01 00:00:00-04:00,1268.7,1269.3,1253.3,1253.3,34,0.0,0.0
2017-05-02 00:00:00-04:00,1256.2,1256.2,1251.2,1255.1,90,0.0,0.0
2017-05-03 00:00:00-04:00,1255.1,1255.8,1238.7,1246.4,195,0.0,0.0
2017-05-04 00:00:00-04:00,1239.8,1239.8,1224.2,1226.5,72,0.0,0.0
2017-05-05 00:00:00-04:00,1227.0,1233.7,1224.8,1224.8,16,0.0,0.0
2017-05-08 00:00:00-04:00,1224.0,1234.0,1224.0,1225.3,43,0.0,0.0
2017-05-09 00:00:00-04:00,1226.1,1226.2,1214.0,1214.3,55,0.0,0.0
2017-05-10 00:00:00-04:00,1219.8,1220.2,1217.3,1217.3,23,0.0,0.0
2017-05-11 00:00:00-04:00,1218.5,1222.7,1218.3,1222.7,13,0.0,0.0
2017-05-12 00:00:00-04:00,1228.0,1229.5,1226.1,1226.2,29,0.0,0.0
2017-05-15 00:00:00-04:00,1227.5,1232.7,1227.5,1228.6,13,0.0,0.0
2017-05-16 00:00:00-04:00,1230.4,1237.3,1230.4,1235.0,20,0.0,0.0
2017-05-17 00:00:00-04:00,1241.0,1259.2,1240.7,1257.5,26,0.0,0.0
2017-05-18 00:00:00-04:00,1254.8,1260.0,1245.8,1251.7,43,0.0,0.0
2017-05-19 00:00:00-04:00,1252.7,1252.7,1252.7,1252.7,14,0.0,0.0
2017-05-22 00:00:00-04:00,1251.7,1260.7,1251.7,1260.7,14,0.0,0.0
2017-05-23 00:00:00-04:00,1261.5,1261.6,1250.6,1254.8,20,0.0,0.0
2017-05-24 00:00:00-04:00,1251.9,1257.8,1249.7,1252.4,14,0.0,0.0
2017-05-25 00:00:00-04:00,1257.1,1258.3,1255.8,1255.8,11,0.0,0.0
2017-05-26 00:00:00-04:00,1267.6,1267.6,1267.6,1267.6,271457,0.0,0.0
2017-05-30 00:00:00-04:00,1267.4,1270.0,1258.4,1262.1,129819,0.0,0.0
2017-05-31 00:00:00-04:00,1262.4,1273.2,1258.5,1272.0,2712,0.0,0.0
2017-06-01 00:00:00-04:00,1268.0,1269.2,1260.8,1267.0,825,0.0,0.0
2017-06-02 00:00:00-04:00,1265.2,1279.0,1259.0,1276.8,1732,0.0,0.0
2017-06-05 00:00:00-04:00,1279.2,1282.0,1277.0,1279.3,433,0.0,0.0
2017-06-06 00:00:00-04:00,1279.4,1295.2,1279.4,1294.4,942,0.0,0.0
2017-06-07 00:00:00-04:00,1291.6,1293.1,1284.3,1290.1,641,0.0,0.0
2017-06-08 00:00:00-04:00,1285.4,1287.6,1268.1,1276.3,319,0.0,0.0
2017-06-09 00:00:00-04:00,1277.9,1277.9,1264.6,1268.5,467,0.0,0.0
2017-06-12 00:00:00-04:00,1266.4,1269.3,1263.2,1266.1,255,0.0,0.0
2017-06-13 00:00:00-04:00,1264.1,1266.9,1259.7,1265.8,150,0.0,0.0
2017-06-14 00:00:00-04:00,1269.4,1278.0,1256.8,1272.8,336,0.0,0.0
2017-06-15 00:00:00-04:00,1263.2,1264.2,1250.3,1252.2,743,0.0,0.0
2017-06-16 00:00:00-04:00,1252.8,1255.3,1251.3,1254.0,34,0.0,0.0
2017-06-19 00:00:00-04:00,1252.1,1252.2,1241.9,1244.2,108,0.0,0.0
2017-06-20 00:00:00-04:00,1242.2,1245.5,1240.5,1241.0,75,0.0,0.0
2017-06-21 00:00:00-04:00,1244.1,1245.0,1240.0,1243.4,205,0.0,0.0
2017-06-22 00:00:00-04:00,1251.0,1252.7,1246.3,1247.6,156,0.0,0.0
2017-06-23 00:00:00-04:00,1250.0,1273.6,1249.8,1256.2,269,0.0,0.0
2017-06-26 00:00:00-04:00,1260.2,1260.2,1241.6,1246.3,194,0.0,0.0
2017-06-27 00:00:00-04:00,1251.6,1251.8,1245.9,1246.4,111,0.0,0.0
2017-06-28 00:00:00-04:00,1248.5,1248.5,1248.0,1248.0,370,0.0,0.0
2017-06-29 00:00:00-04:00,1248.2,1250.7,1238.1,1244.2,540,0.0,0.0
2017-06-30 00:00:00-04:00,1243.7,1243.7,1239.1,1240.7,43,0.0,0.0
2017-07-03 00:00:00-04:00,1236.0,1236.0,1217.9,1217.9,33,0.0,0.0
2017-07-05 00:00:00-04:00,1222.5,1225.0,1217.1,1220.4,40,0.0,0.0
2017-07-06 00:00:00-04:00,1225.1,1225.1,1222.2,1222.2,5,0.0,0.0
2017-07-07 00:00:00-04:00,1219.1,1220.4,1208.6,1208.6,116,0.0,0.0
2017-07-10 00:00:00-04:00,1211.4,1212.1,1209.6,1212.1,28,0.0,0.0
2017-07-11 00:00:00-04:00,1208.7,1214.9,1208.7,1213.6,12,0.0,0.0
2017-07-12 00:00:00-04:00,1218.3,1219.4,1217.9,1218.1,7,0.0,0.0
2017-07-13 00:00:00-04:00,1221.4,1221.4,1216.3,1216.3,7,0.0,0.0
2017-07-14 00:00:00-04:00,1214.9,1227.5,1214.8,1226.6,23,0.0,0.0
2017-07-17 00:00:00-04:00,1229.9,1233.4,1229.9,1232.8,7,0.0,0.0
2017-07-18 00:00:00-04:00,1236.2,1241.2,1236.2,1241.1,29,0.0,0.0
2017-07-19 00:00:00-04:00,1240.4,1241.2,1240.1,1241.2,3,0.0,0.0
2017-07-20 00:00:00-04:00,1236.6,1244.8,1236.6,1244.8,5,0.0,0.0
2017-07-21 00:00:00-04:00,1250.7,1254.3,1250.5,1254.3,16,0.0,0.0
2017-07-24 00:00:00-04:00,1256.0,1256.0,1253.9,1253.9,8,0.0,0.0
2017-07-25 00:00:00-04:00,1252.7,1253.6,1249.2,1251.7,18,0.0,0.0
2017-07-26 00:00:00-04:00,1244.8,1249.0,1244.8,1249.0,7,0.0,0.0
2017-07-27 00:00:00-04:00,1259.6,1259.6,1259.6,1259.6,220309,0.0,0.0
2017-07-28 00:00:00-04:00,1258.4,1270.0,1256.9,1268.4,64180,0.0,0.0
2017-07-31 00:00:00-04:00,1268.9,1270.8,1265.8,1266.6,7780,0.0,0.0
2017-08-01 00:00:00-04:00,1268.4,1273.3,1262.0,1272.6,1061,0.0,0.0
2017-08-02 00:00:00-04:00,1268.5,1272.1,1262.9,1271.8,393,0.0,0.0
2017-08-03 00:00:00-04:00,1265.9,1269.8,1256.6,1267.8,878,0.0,0.0
2017-08-04 00:00:00-04:00,1269.0,1269.6,1253.9,1258.3,521,0.0,0.0
2017-08-07 00:00:00-04:00,1258.7,1259.1,1255.3,1258.2,260,0.0,0.0
2017-08-08 00:00:00-04:00,1256.9,1264.1,1251.4,1256.4,555,0.0,0.0
2017-08-09 00:00:00-04:00,1260.2,1277.8,1260.2,1273.0,574,0.0,0.0
2017-08-10 00:00:00-04:00,1276.6,1287.4,1274.9,1283.7,608,0.0,0.0
2017-08-11 00:00:00-04:00,1286.3,1291.1,1282.0,1287.7,139,0.0,0.0
2017-08-14 00:00:00-04:00,1288.4,1288.4,1278.8,1284.2,338,0.0,0.0
2017-08-15 00:00:00-04:00,1280.5,1280.5,1267.4,1273.7,188,0.0,0.0
2017-08-16 00:00:00-04:00,1271.3,1282.6,1269.4,1276.9,110,0.0,0.0
2017-08-17 00:00:00-04:00,1283.8,1288.5,1283.2,1286.4,43,0.0,0.0
2017-08-18 00:00:00-04:00,1288.6,1300.7,1284.3,1285.7,358,0.0,0.0
2017-08-21 00:00:00-04:00,1285.2,1290.8,1284.7,1290.8,18,0.0,0.0
2017-08-22 00:00:00-04:00,1287.2,1288.4,1283.2,1285.1,100,0.0,0.0
2017-08-23 00:00:00-04:00,1289.4,1289.4,1286.9,1288.9,250,0.0,0.0
2017-08-24 00:00:00-04:00,1288.7,1288.7,1284.0,1286.5,550,0.0,0.0
2017-08-25 00:00:00-04:00,1285.4,1292.7,1280.3,1292.5,280,0.0,0.0
2017-08-28 00:00:00-04:00,1293.5,1311.3,1293.5,1309.7,145,0.0,0.0
2017-08-29 00:00:00-04:00,1318.8,1323.8,1313.1,1313.1,1178,0.0,0.0
2017-08-30 00:00:00-04:00,1308.2,1312.5,1304.9,1308.1,1178,0.0,0.0
2017-08-31 00:00:00-04:00,1306.6,1322.3,1301.7,1316.2,373,0.0,0.0
2017-09-01 00:00:00-04:00,1320.2,1327.7,1316.9,1324.5,313,0.0,0.0
2017-09-05 00:00:00-04:00,1335.2,1339.2,1328.6,1339.2,39,0.0,0.0
2017-09-06 00:00:00-04:00,1340.0,1340.3,1332.6,1333.9,20,0.0,0.0
2017-09-07 00:00:00-04:00,1336.4,1349.0,1336.4,1345.1,26,0.0,0.0
2017-09-08 00:00:00-04:00,1351.0,1355.8,1345.6,1346.0,37,0.0,0.0
2017-09-11 00:00:00-04:00,1331.0,1331.0,1327.3,1331.0,9,0.0,0.0
2017-09-12 00:00:00-04:00,1327.0,1328.0,1325.2,1328.0,15,0.0,0.0
2017-09-13 00:00:00-04:00,1323.4,1323.4,1323.4,1323.4,16,0.0,0.0
2017-09-14 00:00:00-04:00,1319.6,1329.3,1319.6,1324.7,316,0.0,0.0
2017-09-15 00:00:00-04:00,1320.6,1321.2,1319.8,1320.4,15,0.0,0.0
2017-09-18 00:00:00-04:00,1309.8,1310.4,1306.0,1306.3,129,0.0,0.0
2017-09-19 00:00:00-04:00,1307.9,1310.3,1305.1,1306.2,20,0.0,0.0
2017-09-20 00:00:00-04:00,1312.0,1312.0,1298.7,1312.0,12,0.0,0.0
2017-09-21 00:00:00-04:00,1299.1,1304.1,1290.3,1290.6,336,0.0,0.0
2017-09-22 00:00:00-04:00,1295.0,1295.7,1293.3,1293.3,209,0.0,0.0
2017-09-25 00:00:00-04:00,1293.1,1309.2,1291.0,1306.8,51,0.0,0.0
2017-09-26 00:00:00-04:00,1304.5,1305.6,1297.0,1297.0,39,0.0,0.0
2017-09-27 00:00:00-04:00,1283.4,1283.4,1283.4,1283.4,19488,0.0,0.0
2017-09-28 00:00:00-04:00,1283.1,1288.0,1277.0,1285.5,5226,0.0,0.0
2017-09-29 00:00:00-04:00,1284.2,1289.4,1281.5,1281.5,492,0.0,0.0
2017-10-02 00:00:00-04:00,1275.0,1276.1,1270.4,1272.7,136,0.0,0.0
2017-10-03 00:00:00-04:00,1269.7,1273.3,1268.6,1271.5,192,0.0,0.0
2017-10-04 00:00:00-04:00,1273.8,1280.8,1270.0,1273.7,218,0.0,0.0
2017-10-05 00:00:00-04:00,1277.8,1277.8,1267.6,1269.9,36,0.0,0.0
2017-10-06 00:00:00-04:00,1267.6,1272.0,1260.5,1271.6,46,0.0,0.0
2017-10-09 00:00:00-04:00,1280.6,1284.0,1279.0,1281.8,19,0.0,0.0
2017-10-10 00:00:00-04:00,1282.6,1293.0,1281.7,1290.6,18,0.0,0.0
2017-10-11 00:00:00-04:00,1287.3,1292.0,1284.9,1285.8,21,0.0,0.0
2017-10-12 00:00:00-04:00,1291.5,1294.5,1289.3,1293.3,14,0.0,0.0
2017-10-13 00:00:00-04:00,1293.3,1301.7,1291.7,1301.5,74,0.0,0.0
2017-10-16 00:00:00-04:00,1302.0,1303.8,1291.9,1299.9,173,0.0,0.0
2017-10-17 00:00:00-04:00,1295.1,1295.1,1283.0,1283.0,571,0.0,0.0
2017-10-18 00:00:00-04:00,1279.9,1279.9,1279.9,1279.9,163,0.0,0.0
2017-10-19 00:00:00-04:00,1286.4,1286.9,1285.1,1286.9,134,0.0,0.0
2017-10-20 00:00:00-04:00,1279.6,1279.6,1277.4,1277.4,304,0.0,0.0
2017-10-23 00:00:00-04:00,1274.7,1280.8,1271.5,1277.7,115,0.0,0.0
2017-10-24 00:00:00-04:00,1275.5,1275.5,1273.7,1275.0,111,0.0,0.0
2017-10-25 00:00:00-04:00,1269.9,1275.4,1269.9,1275.4,105,0.0,0.0
2017-10-26 00:00:00-04:00,1273.5,1273.5,1264.7,1266.3,39,0.0,0.0
2017-10-27 00:00:00-04:00,1268.4,1268.5,1267.1,1268.5,567,0.0,0.0
2017-10-30 00:00:00-04:00,1270.0,1274.1,1267.9,1274.1,222,0.0,0.0
2017-10-31 00:00:00-04:00,1273.1,1274.6,1266.1,1267.0,235,0.0,0.0
2017-11-01 00:00:00-04:00,1272.2,1274.8,1270.3,1274.1,78,0.0,0.0
2017-11-02 00:00:00-04:00,1274.9,1274.9,1274.9,1274.9,70,0.0,0.0
2017-11-03 00:00:00-04:00,1265.3,1267.9,1265.3,1266.5,75,0.0,0.0
2017-11-06 00:00:00-05:00,1269.0,1280.5,1269.0,1279.4,128,0.0,0.0
2017-11-07 00:00:00-05:00,1276.8,1276.8,1270.4,1273.7,11,0.0,0.0
2017-11-08 00:00:00-05:00,1275.9,1284.9,1274.7,1281.6,15,0.0,0.0
2017-11-09 00:00:00-05:00,1279.7,1286.9,1279.7,1285.6,18,0.0,0.0
2017-11-10 00:00:00-05:00,1283.5,1283.5,1272.4,1272.4,10,0.0,0.0
2017-11-13 00:00:00-05:00,1277.3,1277.3,1277.0,1277.3,3,0.0,0.0
2017-11-14 00:00:00-05:00,1276.9,1281.5,1276.9,1281.5,4,0.0,0.0
2017-11-15 00:00:00-05:00,1281.4,1284.7,1275.9,1276.5,13,0.0,0.0
2017-11-16 00:00:00-05:00,1277.5,1277.5,1277.4,1277.4,43,0.0,0.0
2017-11-17 00:00:00-05:00,1288.3,1295.8,1288.3,1295.8,1,0.0,0.0
2017-11-20 00:00:00-05:00,1274.6,1275.9,1274.6,1274.6,1,0.0,0.0
2017-11-21 00:00:00-05:00,1281.1,1281.1,1281.1,1281.1,4,0.0,0.0
2017-11-22 00:00:00-05:00,1284.7,1291.6,1282.9,1291.6,4,0.0,0.0
2017-11-24 00:00:00-05:00,1286.7,1286.7,1286.7,1286.7,0,0.0,0.0
2017-11-27 00:00:00-05:00,1293.8,1293.8,1293.8,1293.8,1,0.0,0.0
2017-11-28 00:00:00-05:00,1294.7,1294.7,1294.7,1294.7,275442,0.0,0.0
2017-11-29 00:00:00-05:00,1293.4,1296.2,1281.1,1282.1,47244,0.0,0.0
2017-11-30 00:00:00-05:00,1283.1,1284.5,1269.7,1273.2,3049,0.0,0.0
2017-12-01 00:00:00-05:00,1274.1,1288.6,1271.0,1278.8,823,0.0,0.0
2017-12-04 00:00:00-05:00,1272.5,1276.1,1270.3,1274.3,850,0.0,0.0
2017-12-05 00:00:00-05:00,1275.4,1275.8,1260.0,1261.6,1499,0.0,0.0
2017-12-06 00:00:00-05:00,1264.9,1267.8,1261.6,1262.8,373,0.0,0.0
2017-12-07 00:00:00-05:00,1262.3,1262.4,1243.9,1249.8,358,0.0,0.0
2017-12-08 00:00:00-05:00,1246.3,1249.3,1241.5,1245.2,157,0.0,0.0
2017-12-11 00:00:00-05:00,1248.4,1249.2,1239.9,1243.7,146,0.0,0.0
2017-12-12 00:00:00-05:00,1241.3,1244.4,1236.5,1238.5,692,0.0,0.0
2017-12-13 00:00:00-05:00,1241.9,1254.5,1239.8,1245.4,349,0.0,0.0
2017-12-14 00:00:00-05:00,1252.9,1257.7,1250.3,1253.8,139,0.0,0.0
2017-12-15 00:00:00-05:00,1253.1,1260.3,1253.1,1254.3,578,0.0,0.0
2017-12-18 00:00:00-05:00,1256.2,1262.4,1255.7,1262.2,45,0.0,0.0
2017-12-19 00:00:00-05:00,1261.1,1264.3,1259.5,1260.7,329,0.0,0.0
2017-12-20 00:00:00-05:00,1261.3,1266.6,1261.3,1266.1,63,0.0,0.0
2017-12-21 00:00:00-05:00,1266.4,1267.4,1264.3,1267.3,226,0.0,0.0
2017-12-22 00:00:00-05:00,1266.3,1276.3,1266.3,1275.4,119,0.0,0.0
2017-12-26 00:00:00-05:00,1282.4,1284.1,1281.8,1284.1,84,0.0,0.0
2017-12-27 00:00:00-05:00,1284.0,1287.0,1284.0,1287.0,456,0.0,0.0
2017-12-28 00:00:00-05:00,1288.2,1294.1,1288.2,1294.1,245,0.0,0.0
2017-12-29 00:00:00-05:00,1294.2,1306.3,1294.0,1306.3,65,0.0,0.0
2018-01-02 00:00:00-05:00,1302.3,1317.6,1302.3,1313.7,68,0.0,0.0
2018-01-03 00:00:00-05:00,1320.0,1320.1,1312.1,1316.2,42,0.0,0.0
2018-01-04 00:00:00-05:00,1319.4,1322.0,1319.4,1319.4,2,0.0,0.0
2018-01-05 00:00:00-05:00,1320.3,1320.3,1320.3,1320.3,1,0.0,0.0
2018-01-08 00:00:00-05:00,1319.9,1319.9,1314.6,1318.6,41,0.0,0.0
2018-01-09 00:00:00-05:00,1309.6,1311.7,1309.6,1311.7,16,0.0,0.0
2018-01-10 00:00:00-05:00,1320.3,1320.7,1315.3,1317.4,70,0.0,0.0
2018-01-11 00:00:00-05:00,1317.1,1320.6,1316.3,1320.6,9,0.0,0.0
2018-01-12 00:00:00-05:00,1327.8,1338.2,1327.8,1333.4,14,0.0,0.0
2018-01-16 00:00:00-05:00,1331.1,1335.4,1331.0,1335.4,13,0.0,0.0
2018-01-17 00:00:00-05:00,1334.4,1338.0,1326.8,1338.0,27,0.0,0.0
2018-01-18 00:00:00-05:00,1328.9,1328.9,1326.0,1326.0,211,0.0,0.0
2018-01-19 00:00:00-05:00,1330.1,1333.0,1330.1,1331.9,50,0.0,0.0
2018-01-22 00:00:00-05:00,1328.4,1330.9,1328.4,1330.9,162,0.0,0.0
2018-01-23 00:00:00-05:00,1335.8,1335.9,1335.7,1335.7,47,0.0,0.0
2018-01-24 00:00:00-05:00,1355.9,1357.2,1355.9,1355.9,18,0.0,0.0
2018-01-25 00:00:00-05:00,1356.3,1362.4,1346.7,1362.4,4,0.0,0.0
2018-01-26 00:00:00-05:00,1351.6,1352.0,1350.9,1351.6,280546,0.0,0.0
2018-01-30 00:00:00-05:00,1338.7,1347.8,1332.8,1335.4,52100,0.0,0.0
2018-01-31 00:00:00-05:00,1337.5,1346.9,1331.8,1339.0,4881,0.0,0.0
2018-02-01 00:00:00-05:00,1343.8,1350.6,1336.8,1344.3,1680,0.0,0.0
2018-02-02 00:00:00-05:00,1348.5,1352.1,1327.7,1333.7,2841,0.0,0.0
2018-02-05 00:00:00-05:00,1331.1,1340.2,1329.0,1333.0,641,0.0,0.0
2018-02-06 00:00:00-05:00,1338.2,1343.7,1319.5,1326.1,529,0.0,0.0
2018-02-07 00:00:00-05:00,1325.4,1331.1,1310.5,1311.6,491,0.0,0.0
2018-02-08 00:00:00-05:00,1317.1,1321.1,1307.0,1316.9,459,0.0,0.0
2018-02-09 00:00:00-05:00,1320.9,1322.0,1311.9,1313.1,451,0.0,0.0
2018-02-12 00:00:00-05:00,1323.8,1325.5,1318.0,1324.2,140,0.0,0.0
2018-02-13 00:00:00-05:00,1324.5,1329.6,1323.4,1328.1,71,0.0,0.0
2018-02-14 00:00:00-05:00,1332.8,1355.5,1324.0,1355.5,400,0.0,0.0
2018-02-15 00:00:00-05:00,1352.0,1355.9,1349.7,1352.1,111,0.0,0.0
2018-02-16 00:00:00-05:00,1354.0,1361.4,1344.9,1353.2,110,0.0,0.0
2018-02-20 00:00:00-05:00,1348.4,1350.2,1328.5,1328.8,283,0.0,0.0
2018-02-21 00:00:00-05:00,1326.8,1331.5,1324.4,1330.0,119,0.0,0.0
2018-02-22 00:00:00-05:00,1322.0,1331.4,1322.0,1330.6,70,0.0,0.0
2018-02-23 00:00:00-05:00,1328.0,1332.1,1327.7,1328.2,427,0.0,0.0
2018-02-26 00:00:00-05:00,1335.0,1340.5,1330.7,1330.7,652,0.0,0.0
2018-02-27 00:00:00-05:00,1331.7,1332.6,1312.7,1315.5,710,0.0,0.0
2018-02-28 00:00:00-05:00,1315.4,1321.0,1315.4,1315.5,58,0.0,0.0
2018-03-01 00:00:00-05:00,1310.4,1318.1,1301.8,1302.9,43,0.0,0.0
2018-03-02 00:00:00-05:00,1314.3,1323.2,1314.3,1321.1,155,0.0,0.0
2018-03-05 00:00:00-05:00,1323.5,1325.9,1318.1,1318.1,18,0.0,0.0
2018-03-06 00:00:00-05:00,1321.6,1333.6,1321.4,1333.6,18,0.0,0.0
2018-03-07 00:00:00-05:00,1338.1,1338.1,1326.0,1326.0,27,0.0,0.0
2018-03-08 00:00:00-05:00,1324.8,1326.8,1319.3,1319.9,62,0.0,0.0
2018-03-09 00:00:00-05:00,1316.8,1322.4,1313.0,1322.4,88,0.0,0.0
2018-03-12 00:00:00-04:00,1319.4,1319.4,1319.4,1319.4,0,0.0,0.0
2018-03-13 00:00:00-04:00,1325.9,1325.9,1325.3,1325.9,13,0.0,0.0
2018-03-14 00:00:00-04:00,1322.2,1324.4,1322.2,1324.4,19,0.0,0.0
2018-03-15 00:00:00-04:00,1316.8,1316.8,1316.8,1316.8,0,0.0,0.0
2018-03-16 00:00:00-04:00,1310.1,1311.3,1310.1,1311.3,34,0.0,0.0
2018-03-19 00:00:00-04:00,1309.4,1316.9,1307.3,1316.8,6,0.0,0.0
2018-03-20 00:00:00-04:00,1311.1,1311.1,1311.1,1311.1,4,0.0,0.0
2018-03-21 00:00:00-04:00,1312.4,1328.8,1312.4,1320.7,34,0.0,0.0
2018-03-22 00:00:00-04:00,1326.6,1326.6,1326.6,1326.6,0,0.0,0.0
2018-03-23 00:00:00-04:00,1343.2,1349.3,1343.2,1349.3,8,0.0,0.0
2018-03-26 00:00:00-04:00,1348.5,1354.4,1345.1,1354.4,10,0.0,0.0
2018-03-27 00:00:00-04:00,1341.0,1341.3,1341.0,1341.3,290889,0.0,0.0
2018-03-28 00:00:00-04:00,1345.0,1346.4,1322.4,1324.2,59284,0.0,0.0
2018-03-29 00:00:00-04:00,1324.0,1327.1,1321.7,1322.8,5585,0.0,0.0
2018-04-02 00:00:00-04:00,1327.0,1344.2,1324.7,1342.1,649,0.0,0.0
2018-04-03 00:00:00-04:00,1340.4,1341.5,1328.5,1332.8,702,0.0,0.0
2018-04-04 00:00:00-04:00,1331.8,1347.3,1331.6,1335.8,718,0.0,0.0
2018-04-05 00:00:00-04:00,1333.5,1333.7,1322.6,1324.3,258,0.0,0.0
2018-04-06 00:00:00-04:00,1326.5,1333.0,1319.0,1331.9,348,0.0,0.0
2018-04-09 00:00:00-04:00,1333.0,1337.5,1327.0,1336.3,290,0.0,0.0
2018-04-10 00:00:00-04:00,1335.2,1342.0,1333.0,1342.0,105,0.0,0.0
2018-04-11 00:00:00-04:00,1340.1,1365.4,1340.1,1356.5,118,0.0,0.0
2018-04-12 00:00:00-04:00,1351.2,1351.5,1334.6,1338.4,34,0.0,0.0
2018-04-13 00:00:00-04:00,1335.9,1346.0,1335.9,1344.8,67,0.0,0.0
2018-04-16 00:00:00-04:00,1341.0,1348.8,1341.0,1347.5,60,0.0,0.0
2018-04-17 00:00:00-04:00,1348.0,1348.1,1339.0,1347.2,409,0.0,0.0
2018-04-18 00:00:00-04:00,1343.5,1354.2,1343.5,1351.2,45,0.0,0.0
2018-04-19 00:00:00-04:00,1348.6,1355.2,1341.6,1346.8,387,0.0,0.0
2018-04-20 00:00:00-04:00,1342.5,1343.4,1335.3,1336.7,310,0.0,0.0
2018-04-23 00:00:00-04:00,1334.0,1334.4,1322.5,1322.5,68,0.0,0.0
2018-04-24 00:00:00-04:00,1326.4,1331.7,1326.2,1331.4,28,0.0,0.0
2018-04-25 00:00:00-04:00,1324.0,1325.0,1320.0,1321.2,278,0.0,0.0
2018-04-26 00:00:00-04:00,1315.7,1316.3,1315.7,1316.3,569,0.0,0.0
2018-04-27 00:00:00-04:00,1315.3,1321.7,1312.8,1320.3,622,0.0,0.0
2018-04-30 00:00:00-04:00,1309.6,1316.2,1309.6,1316.2,49,0.0,0.0
2018-05-01 00:00:00-04:00,1313.2,1313.8,1303.4,1303.8,28,0.0,0.0
2018-05-02 00:00:00-04:00,1309.0,1309.3,1302.6,1302.6,23,0.0,0.0
2018-05-03 00:00:00-04:00,1310.7,1310.7,1310.7,1310.7,4,0.0,0.0
2018-05-04 00:00:00-04:00,1312.7,1312.7,1312.7,1312.7,0,0.0,0.0
2018-05-07 00:00:00-04:00,1310.6,1312.5,1310.2,1312.2,4,0.0,0.0
2018-05-08 00:00:00-04:00,1310.1,1312.0,1308.5,1312.0,337,0.0,0.0
2018-05-09 00:00:00-04:00,1311.3,1311.3,1311.3,1311.3,70,0.0,0.0
2018-05-10 00:00:00-04:00,1312.2,1320.8,1312.2,1320.8,8,0.0,0.0
2018-05-11 00:00:00-04:00,1319.0,1319.0,1319.0,1319.0,3,0.0,0.0
2018-05-14 00:00:00-04:00,1319.9,1319.9,1316.5,1316.5,4,0.0,0.0
2018-05-15 00:00:00-04:00,1304.6,1304.7,1288.9,1288.9,8,0.0,0.0
2018-05-16 00:00:00-04:00,1290.9,1294.0,1285.4,1290.2,26,0.0,0.0
2018-05-17 00:00:00-04:00,1291.3,1291.3,1288.2,1288.2,2,0.0,0.0
2018-05-18 00:00:00-04:00,1285.2,1290.2,1285.2,1290.2,2,0.0,0.0
2018-05-21 00:00:00-04:00,1287.4,1292.1,1287.4,1290.2,52,0.0,0.0
2018-05-22 00:00:00-04:00,1291.7,1291.7,1291.7,1291.7,50,0.0,0.0
2018-05-23 00:00:00-04:00,1289.3,1289.3,1289.3,1289.3,10,0.0,0.0
2018-05-24 00:00:00-04:00,1303.7,1303.7,1303.7,1303.7,0,0.0,0.0
2018-05-25 00:00:00-04:00,1303.3,1303.3,1303.3,1303.3,1,0.0,0.0
2018-05-29 00:00:00-04:00,1298.7,1298.7,1298.7,1298.7,386334,0.0,0.0
2018-05-30 00:00:00-04:00,1298.0,1303.7,1295.2,1301.5,50845,0.0,0.0
2018-05-31 00:00:00-04:00,1301.0,1306.8,1296.6,1300.1,4082,0.0,0.0
2018-06-01 00:00:00-04:00,1298.6,1299.5,1288.9,1294.8,663,0.0,0.0
2018-06-04 00:00:00-04:00,1293.9,1297.1,1290.0,1293.1,144,0.0,0.0
2018-06-05 00:00:00-04:00,1292.1,1299.8,1289.9,1297.5,357,0.0,0.0
2018-06-06 00:00:00-04:00,1296.1,1300.4,1294.1,1297.1,373,0.0,0.0
